,index,count,timeStamp,activity,time,perc
5152,4,4585.0,859,Child Care,1970-01-01 15:19:00,6.22
5153,5,429.0,859,Adult Care,1970-01-01 15:19:00,0.58
5154,10,39542.0,860,Leisure,1970-01-01 15:20:00,53.61
5155,3,10595.0,860,Housework,1970-01-01 15:20:00,14.36
5156,6,10154.0,860,Work and Education,1970-01-01 15:20:00,13.77
5157,11,8437.0,860,Travel and Other,1970-01-01 15:20:00,11.44
5158,4,4602.0,860,Child Care,1970-01-01 15:20:00,6.24
5159,5,428.0,860,Adult Care,1970-01-01 15:20:00,0.58
5160,10,39979.0,861,Leisure,1970-01-01 15:21:00,54.2
5161,3,10539.0,861,Housework,1970-01-01 15:21:00,14.29
5162,6,10157.0,861,Work and Education,1970-01-01 15:21:00,13.77
5163,11,7943.0,861,Travel and Other,1970-01-01 15:21:00,10.77
5164,4,4694.0,861,Child Care,1970-01-01 15:21:00,6.36
5165,5,446.0,861,Adult Care,1970-01-01 15:21:00,0.6
5166,10,40024.0,862,Leisure,1970-01-01 15:22:00,54.26
5167,3,10525.0,862,Housework,1970-01-01 15:22:00,14.27
5168,6,10162.0,862,Work and Education,1970-01-01 15:22:00,13.78
5169,11,7903.0,862,Travel and Other,1970-01-01 15:22:00,10.71
5170,4,4708.0,862,Child Care,1970-01-01 15:22:00,6.38
5171,5,436.0,862,Adult Care,1970-01-01 15:22:00,0.59
5172,10,40074.0,863,Leisure,1970-01-01 15:23:00,54.33
5173,3,10504.0,863,Housework,1970-01-01 15:23:00,14.24
5174,6,10165.0,863,Work and Education,1970-01-01 15:23:00,13.78
5175,11,7875.0,863,Travel and Other,1970-01-01 15:23:00,10.68
5176,4,4713.0,863,Child Care,1970-01-01 15:23:00,6.39
5177,5,427.0,863,Adult Care,1970-01-01 15:23:00,0.58
5178,10,40108.0,864,Leisure,1970-01-01 15:24:00,54.38
5179,3,10487.0,864,Housework,1970-01-01 15:24:00,14.22
5180,6,10174.0,864,Work and Education,1970-01-01 15:24:00,13.79
5181,11,7839.0,864,Travel and Other,1970-01-01 15:24:00,10.63
5182,4,4726.0,864,Child Care,1970-01-01 15:24:00,6.41
5183,5,424.0,864,Adult Care,1970-01-01 15:24:00,0.57
5184,10,40139.0,865,Leisure,1970-01-01 15:25:00,54.42
5185,3,10490.0,865,Housework,1970-01-01 15:25:00,14.22
5186,6,10173.0,865,Work and Education,1970-01-01 15:25:00,13.79
5187,11,7811.0,865,Travel and Other,1970-01-01 15:25:00,10.59
5188,4,4721.0,865,Child Care,1970-01-01 15:25:00,6.4
5189,5,424.0,865,Adult Care,1970-01-01 15:25:00,0.57
5190,10,40454.0,866,Leisure,1970-01-01 15:26:00,54.85
5191,3,10382.0,866,Housework,1970-01-01 15:26:00,14.08
5192,6,10203.0,866,Work and Education,1970-01-01 15:26:00,13.83
5193,11,7511.0,866,Travel and Other,1970-01-01 15:26:00,10.18
5194,4,4779.0,866,Child Care,1970-01-01 15:26:00,6.48
5195,5,429.0,866,Adult Care,1970-01-01 15:26:00,0.58
5196,10,40468.0,867,Leisure,1970-01-01 15:27:00,54.87
5197,3,10381.0,867,Housework,1970-01-01 15:27:00,14.07
5198,6,10204.0,867,Work and Education,1970-01-01 15:27:00,13.83
5199,11,7487.0,867,Travel and Other,1970-01-01 15:27:00,10.15
5200,4,4793.0,867,Child Care,1970-01-01 15:27:00,6.5
5201,5,425.0,867,Adult Care,1970-01-01 15:27:00,0.58
5202,10,40527.0,868,Leisure,1970-01-01 15:28:00,54.95
5203,3,10385.0,868,Housework,1970-01-01 15:28:00,14.08
5204,6,10205.0,868,Work and Education,1970-01-01 15:28:00,13.84
5205,11,7431.0,868,Travel and Other,1970-01-01 15:28:00,10.07
5206,4,4783.0,868,Child Care,1970-01-01 15:28:00,6.48
5207,5,427.0,868,Adult Care,1970-01-01 15:28:00,0.58
5208,10,40564.0,869,Leisure,1970-01-01 15:29:00,55.0
5209,3,10368.0,869,Housework,1970-01-01 15:29:00,14.06
5210,6,10206.0,869,Work and Education,1970-01-01 15:29:00,13.84
5211,11,7405.0,869,Travel and Other,1970-01-01 15:29:00,10.04
5212,4,4796.0,869,Child Care,1970-01-01 15:29:00,6.5
5213,5,419.0,869,Adult Care,1970-01-01 15:29:00,0.57
5214,10,40596.0,870,Leisure,1970-01-01 15:30:00,55.04
5215,3,10357.0,870,Housework,1970-01-01 15:30:00,14.04
5216,6,10212.0,870,Work and Education,1970-01-01 15:30:00,13.85
5217,11,7385.0,870,Travel and Other,1970-01-01 15:30:00,10.01
5218,4,4785.0,870,Child Care,1970-01-01 15:30:00,6.49
5219,5,423.0,870,Adult Care,1970-01-01 15:30:00,0.57
5220,10,40882.0,871,Leisure,1970-01-01 15:31:00,55.43
5221,3,10133.0,871,Housework,1970-01-01 15:31:00,13.74
5222,6,8988.0,871,Work and Education,1970-01-01 15:31:00,12.19
5223,11,8420.0,871,Travel and Other,1970-01-01 15:31:00,11.42
5224,4,4899.0,871,Child Care,1970-01-01 15:31:00,6.64
5225,5,436.0,871,Adult Care,1970-01-01 15:31:00,0.59
5226,10,40924.0,872,Leisure,1970-01-01 15:32:00,55.48
5227,3,10141.0,872,Housework,1970-01-01 15:32:00,13.75
5228,6,8987.0,872,Work and Education,1970-01-01 15:32:00,12.18
5229,11,8393.0,872,Travel and Other,1970-01-01 15:32:00,11.38
5230,4,4882.0,872,Child Care,1970-01-01 15:32:00,6.62
5231,5,431.0,872,Adult Care,1970-01-01 15:32:00,0.58
5232,10,41034.0,873,Leisure,1970-01-01 15:33:00,55.63
5233,3,10138.0,873,Housework,1970-01-01 15:33:00,13.74
5234,6,9000.0,873,Work and Education,1970-01-01 15:33:00,12.2
5235,11,8272.0,873,Travel and Other,1970-01-01 15:33:00,11.22
5236,4,4892.0,873,Child Care,1970-01-01 15:33:00,6.63
5237,5,422.0,873,Adult Care,1970-01-01 15:33:00,0.57
5238,10,41071.0,874,Leisure,1970-01-01 15:34:00,55.68
5239,3,10117.0,874,Housework,1970-01-01 15:34:00,13.72
5240,6,8999.0,874,Work and Education,1970-01-01 15:34:00,12.2
5241,11,8249.0,874,Travel and Other,1970-01-01 15:34:00,11.18
5242,4,4903.0,874,Child Care,1970-01-01 15:34:00,6.65
5243,5,419.0,874,Adult Care,1970-01-01 15:34:00,0.57
5244,10,41108.0,875,Leisure,1970-01-01 15:35:00,55.73
5245,3,10117.0,875,Housework,1970-01-01 15:35:00,13.72
5246,6,9000.0,875,Work and Education,1970-01-01 15:35:00,12.2
5247,11,8214.0,875,Travel and Other,1970-01-01 15:35:00,11.14
5248,4,4900.0,875,Child Care,1970-01-01 15:35:00,6.64
5249,5,419.0,875,Adult Care,1970-01-01 15:35:00,0.57
5250,10,41533.0,876,Leisure,1970-01-01 15:36:00,56.31
5251,3,9991.0,876,Housework,1970-01-01 15:36:00,13.55
5252,6,9021.0,876,Work and Education,1970-01-01 15:36:00,12.23
5253,11,7800.0,876,Travel and Other,1970-01-01 15:36:00,10.58
5254,4,4987.0,876,Child Care,1970-01-01 15:36:00,6.76
5255,5,426.0,876,Adult Care,1970-01-01 15:36:00,0.58
5256,10,41556.0,877,Leisure,1970-01-01 15:37:00,56.34
5257,3,9999.0,877,Housework,1970-01-01 15:37:00,13.56
5258,6,9024.0,877,Work and Education,1970-01-01 15:37:00,12.23
5259,11,7778.0,877,Travel and Other,1970-01-01 15:37:00,10.55
5260,4,4971.0,877,Child Care,1970-01-01 15:37:00,6.74
5261,5,430.0,877,Adult Care,1970-01-01 15:37:00,0.58
5262,10,41611.0,878,Leisure,1970-01-01 15:38:00,56.42
5263,3,9973.0,878,Housework,1970-01-01 15:38:00,13.52
5264,6,9029.0,878,Work and Education,1970-01-01 15:38:00,12.24
5265,11,7753.0,878,Travel and Other,1970-01-01 15:38:00,10.51
5266,4,4968.0,878,Child Care,1970-01-01 15:38:00,6.74
5267,5,424.0,878,Adult Care,1970-01-01 15:38:00,0.57
5268,10,41671.0,879,Leisure,1970-01-01 15:39:00,56.5
5269,3,9972.0,879,Housework,1970-01-01 15:39:00,13.52
5270,6,9036.0,879,Work and Education,1970-01-01 15:39:00,12.25
5271,11,7697.0,879,Travel and Other,1970-01-01 15:39:00,10.44
5272,4,4956.0,879,Child Care,1970-01-01 15:39:00,6.72
5273,5,426.0,879,Adult Care,1970-01-01 15:39:00,0.58
5274,10,41693.0,880,Leisure,1970-01-01 15:40:00,56.53
5275,3,9963.0,880,Housework,1970-01-01 15:40:00,13.51
5276,6,9041.0,880,Work and Education,1970-01-01 15:40:00,12.26
5277,11,7684.0,880,Travel and Other,1970-01-01 15:40:00,10.42
5278,4,4953.0,880,Child Care,1970-01-01 15:40:00,6.72
5279,5,424.0,880,Adult Care,1970-01-01 15:40:00,0.57
5280,10,42162.0,881,Leisure,1970-01-01 15:41:00,57.16
5281,3,9791.0,881,Housework,1970-01-01 15:41:00,13.27
5282,6,9075.0,881,Work and Education,1970-01-01 15:41:00,12.3
5283,11,7254.0,881,Travel and Other,1970-01-01 15:41:00,9.83
5284,4,5042.0,881,Child Care,1970-01-01 15:41:00,6.84
5285,5,434.0,881,Adult Care,1970-01-01 15:41:00,0.59
5286,10,42229.0,882,Leisure,1970-01-01 15:42:00,57.25
5287,3,9760.0,882,Housework,1970-01-01 15:42:00,13.23
5288,6,9074.0,882,Work and Education,1970-01-01 15:42:00,12.3
5289,11,7228.0,882,Travel and Other,1970-01-01 15:42:00,9.8
5290,4,5041.0,882,Child Care,1970-01-01 15:42:00,6.83
5291,5,426.0,882,Adult Care,1970-01-01 15:42:00,0.58
5292,10,42286.0,883,Leisure,1970-01-01 15:43:00,57.33
5293,3,9758.0,883,Housework,1970-01-01 15:43:00,13.23
5294,6,9077.0,883,Work and Education,1970-01-01 15:43:00,12.31
5295,11,7171.0,883,Travel and Other,1970-01-01 15:43:00,9.72
5296,4,5041.0,883,Child Care,1970-01-01 15:43:00,6.83
5297,5,425.0,883,Adult Care,1970-01-01 15:43:00,0.58
5298,10,42296.0,884,Leisure,1970-01-01 15:44:00,57.34
5299,3,9750.0,884,Housework,1970-01-01 15:44:00,13.22
5300,6,9082.0,884,Work and Education,1970-01-01 15:44:00,12.31
5301,11,7158.0,884,Travel and Other,1970-01-01 15:44:00,9.7
5302,4,5048.0,884,Child Care,1970-01-01 15:44:00,6.84
5303,5,424.0,884,Adult Care,1970-01-01 15:44:00,0.57
5304,10,42349.0,885,Leisure,1970-01-01 15:45:00,57.42
5305,3,9720.0,885,Housework,1970-01-01 15:45:00,13.18
5306,6,9084.0,885,Work and Education,1970-01-01 15:45:00,12.32
5307,11,7129.0,885,Travel and Other,1970-01-01 15:45:00,9.67
5308,4,5053.0,885,Child Care,1970-01-01 15:45:00,6.85
5309,5,423.0,885,Adult Care,1970-01-01 15:45:00,0.57
5310,10,42757.0,886,Leisure,1970-01-01 15:46:00,57.97
5311,3,9488.0,886,Housework,1970-01-01 15:46:00,12.86
5312,6,8986.0,886,Work and Education,1970-01-01 15:46:00,12.18
5313,11,6912.0,886,Travel and Other,1970-01-01 15:46:00,9.37
5314,4,5177.0,886,Child Care,1970-01-01 15:46:00,7.02
5315,5,438.0,886,Adult Care,1970-01-01 15:46:00,0.59
5316,10,42818.0,887,Leisure,1970-01-01 15:47:00,58.05
5317,3,9465.0,887,Housework,1970-01-01 15:47:00,12.83
5318,6,8984.0,887,Work and Education,1970-01-01 15:47:00,12.18
5319,11,6892.0,887,Travel and Other,1970-01-01 15:47:00,9.34
5320,4,5168.0,887,Child Care,1970-01-01 15:47:00,7.01
5321,5,431.0,887,Adult Care,1970-01-01 15:47:00,0.58
5322,10,42830.0,888,Leisure,1970-01-01 15:48:00,58.07
5323,3,9462.0,888,Housework,1970-01-01 15:48:00,12.83
5324,6,8989.0,888,Work and Education,1970-01-01 15:48:00,12.19
5325,11,6887.0,888,Travel and Other,1970-01-01 15:48:00,9.34
5326,4,5166.0,888,Child Care,1970-01-01 15:48:00,7.0
5327,5,424.0,888,Adult Care,1970-01-01 15:48:00,0.57
5328,10,42874.0,889,Leisure,1970-01-01 15:49:00,58.13
5329,3,9452.0,889,Housework,1970-01-01 15:49:00,12.81
5330,6,8991.0,889,Work and Education,1970-01-01 15:49:00,12.19
5331,11,6852.0,889,Travel and Other,1970-01-01 15:49:00,9.29
5332,4,5169.0,889,Child Care,1970-01-01 15:49:00,7.01
5333,5,420.0,889,Adult Care,1970-01-01 15:49:00,0.57
5334,10,42890.0,890,Leisure,1970-01-01 15:50:00,58.15
5335,3,9452.0,890,Housework,1970-01-01 15:50:00,12.81
5336,6,8992.0,890,Work and Education,1970-01-01 15:50:00,12.19
5337,11,6833.0,890,Travel and Other,1970-01-01 15:50:00,9.26
5338,4,5172.0,890,Child Care,1970-01-01 15:50:00,7.01
5339,5,419.0,890,Adult Care,1970-01-01 15:50:00,0.57
5340,10,43207.0,891,Leisure,1970-01-01 15:51:00,58.58
5341,3,9335.0,891,Housework,1970-01-01 15:51:00,12.66
5342,6,9032.0,891,Work and Education,1970-01-01 15:51:00,12.25
5343,11,6456.0,891,Travel and Other,1970-01-01 15:51:00,8.75
5344,4,5309.0,891,Child Care,1970-01-01 15:51:00,7.2
5345,5,419.0,891,Adult Care,1970-01-01 15:51:00,0.57
5346,10,43260.0,892,Leisure,1970-01-01 15:52:00,58.65
5347,3,9309.0,892,Housework,1970-01-01 15:52:00,12.62
5348,6,9039.0,892,Work and Education,1970-01-01 15:52:00,12.25
5349,11,6432.0,892,Travel and Other,1970-01-01 15:52:00,8.72
5350,4,5309.0,892,Child Care,1970-01-01 15:52:00,7.2
5351,5,409.0,892,Adult Care,1970-01-01 15:52:00,0.55
5352,10,43313.0,893,Leisure,1970-01-01 15:53:00,58.72
5353,3,9292.0,893,Housework,1970-01-01 15:53:00,12.6
5354,6,9044.0,893,Work and Education,1970-01-01 15:53:00,12.26
5355,11,6391.0,893,Travel and Other,1970-01-01 15:53:00,8.66
5356,4,5315.0,893,Child Care,1970-01-01 15:53:00,7.21
5357,5,403.0,893,Adult Care,1970-01-01 15:53:00,0.55
5358,10,43352.0,894,Leisure,1970-01-01 15:54:00,58.78
5359,3,9265.0,894,Housework,1970-01-01 15:54:00,12.56
5360,6,9046.0,894,Work and Education,1970-01-01 15:54:00,12.26
5361,11,6365.0,894,Travel and Other,1970-01-01 15:54:00,8.63
5362,4,5327.0,894,Child Care,1970-01-01 15:54:00,7.22
5363,5,403.0,894,Adult Care,1970-01-01 15:54:00,0.55
5364,10,43352.0,895,Leisure,1970-01-01 15:55:00,58.78
5365,3,9263.0,895,Housework,1970-01-01 15:55:00,12.56
5366,6,9048.0,895,Work and Education,1970-01-01 15:55:00,12.27
5367,11,6357.0,895,Travel and Other,1970-01-01 15:55:00,8.62
5368,4,5339.0,895,Child Care,1970-01-01 15:55:00,7.24
5369,5,399.0,895,Adult Care,1970-01-01 15:55:00,0.54
5370,10,43593.0,896,Leisure,1970-01-01 15:56:00,59.1
5371,3,9109.0,896,Housework,1970-01-01 15:56:00,12.35
5372,6,9086.0,896,Work and Education,1970-01-01 15:56:00,12.32
5373,11,6119.0,896,Travel and Other,1970-01-01 15:56:00,8.3
5374,4,5446.0,896,Child Care,1970-01-01 15:56:00,7.38
5375,5,405.0,896,Adult Care,1970-01-01 15:56:00,0.55
5376,10,43625.0,897,Leisure,1970-01-01 15:57:00,59.15
5377,6,9093.0,897,Work and Education,1970-01-01 15:57:00,12.33
5378,3,9081.0,897,Housework,1970-01-01 15:57:00,12.31
5379,11,6115.0,897,Travel and Other,1970-01-01 15:57:00,8.29
5380,4,5444.0,897,Child Care,1970-01-01 15:57:00,7.38
5381,5,400.0,897,Adult Care,1970-01-01 15:57:00,0.54
5382,10,43671.0,898,Leisure,1970-01-01 15:58:00,59.21
5383,6,9095.0,898,Work and Education,1970-01-01 15:58:00,12.33
5384,3,9066.0,898,Housework,1970-01-01 15:58:00,12.29
5385,11,6059.0,898,Travel and Other,1970-01-01 15:58:00,8.21
5386,4,5465.0,898,Child Care,1970-01-01 15:58:00,7.41
5387,5,402.0,898,Adult Care,1970-01-01 15:58:00,0.55
5388,10,43704.0,899,Leisure,1970-01-01 15:59:00,59.25
5389,6,9095.0,899,Work and Education,1970-01-01 15:59:00,12.33
5390,3,9063.0,899,Housework,1970-01-01 15:59:00,12.29
5391,11,6029.0,899,Travel and Other,1970-01-01 15:59:00,8.17
5392,4,5468.0,899,Child Care,1970-01-01 15:59:00,7.41
5393,5,399.0,899,Adult Care,1970-01-01 15:59:00,0.54
5394,10,43730.0,900,Leisure,1970-01-01 16:00:00,59.29
5395,6,9096.0,900,Work and Education,1970-01-01 16:00:00,12.33
5396,3,9045.0,900,Housework,1970-01-01 16:00:00,12.26
5397,11,6011.0,900,Travel and Other,1970-01-01 16:00:00,8.15
5398,4,5477.0,900,Child Care,1970-01-01 16:00:00,7.43
5399,5,399.0,900,Adult Care,1970-01-01 16:00:00,0.54
5400,10,43565.0,901,Leisure,1970-01-01 16:01:00,59.06
5401,3,8807.0,901,Housework,1970-01-01 16:01:00,11.94
5402,6,7764.0,901,Work and Education,1970-01-01 16:01:00,10.53
5403,11,7480.0,901,Travel and Other,1970-01-01 16:01:00,10.14
5404,4,5744.0,901,Child Care,1970-01-01 16:01:00,7.79
5405,5,398.0,901,Adult Care,1970-01-01 16:01:00,0.54
5406,10,43648.0,902,Leisure,1970-01-01 16:02:00,59.18
5407,3,8805.0,902,Housework,1970-01-01 16:02:00,11.94
5408,6,7774.0,902,Work and Education,1970-01-01 16:02:00,10.54
5409,11,7406.0,902,Travel and Other,1970-01-01 16:02:00,10.04
5410,4,5736.0,902,Child Care,1970-01-01 16:02:00,7.78
5411,5,389.0,902,Adult Care,1970-01-01 16:02:00,0.53
5412,10,43788.0,903,Leisure,1970-01-01 16:03:00,59.37
5413,3,8790.0,903,Housework,1970-01-01 16:03:00,11.92
5414,6,7778.0,903,Work and Education,1970-01-01 16:03:00,10.55
5415,11,7296.0,903,Travel and Other,1970-01-01 16:03:00,9.89
5416,4,5726.0,903,Child Care,1970-01-01 16:03:00,7.76
5417,5,380.0,903,Adult Care,1970-01-01 16:03:00,0.52
5418,10,43865.0,904,Leisure,1970-01-01 16:04:00,59.47
5419,3,8781.0,904,Housework,1970-01-01 16:04:00,11.91
5420,6,7785.0,904,Work and Education,1970-01-01 16:04:00,10.55
5421,11,7223.0,904,Travel and Other,1970-01-01 16:04:00,9.79
5422,4,5726.0,904,Child Care,1970-01-01 16:04:00,7.76
5423,5,378.0,904,Adult Care,1970-01-01 16:04:00,0.51
5424,10,43893.0,905,Leisure,1970-01-01 16:05:00,59.51
5425,3,8785.0,905,Housework,1970-01-01 16:05:00,11.91
5426,6,7786.0,905,Work and Education,1970-01-01 16:05:00,10.56
5427,11,7171.0,905,Travel and Other,1970-01-01 16:05:00,9.72
5428,4,5742.0,905,Child Care,1970-01-01 16:05:00,7.78
5429,5,381.0,905,Adult Care,1970-01-01 16:05:00,0.52
5430,10,44483.0,906,Leisure,1970-01-01 16:06:00,60.31
5431,3,8558.0,906,Housework,1970-01-01 16:06:00,11.6
5432,6,7838.0,906,Work and Education,1970-01-01 16:06:00,10.63
5433,11,6671.0,906,Travel and Other,1970-01-01 16:06:00,9.04
5434,4,5810.0,906,Child Care,1970-01-01 16:06:00,7.88
5435,5,398.0,906,Adult Care,1970-01-01 16:06:00,0.54
5436,10,44536.0,907,Leisure,1970-01-01 16:07:00,60.38
5437,3,8547.0,907,Housework,1970-01-01 16:07:00,11.59
5438,6,7841.0,907,Work and Education,1970-01-01 16:07:00,10.63
5439,11,6630.0,907,Travel and Other,1970-01-01 16:07:00,8.99
5440,4,5814.0,907,Child Care,1970-01-01 16:07:00,7.88
5441,5,390.0,907,Adult Care,1970-01-01 16:07:00,0.53
5442,10,44583.0,908,Leisure,1970-01-01 16:08:00,60.44
5443,3,8539.0,908,Housework,1970-01-01 16:08:00,11.58
5444,6,7842.0,908,Work and Education,1970-01-01 16:08:00,10.63
5445,11,6587.0,908,Travel and Other,1970-01-01 16:08:00,8.93
5446,4,5824.0,908,Child Care,1970-01-01 16:08:00,7.9
5447,5,383.0,908,Adult Care,1970-01-01 16:08:00,0.52
5448,10,44607.0,909,Leisure,1970-01-01 16:09:00,60.48
5449,3,8526.0,909,Housework,1970-01-01 16:09:00,11.56
5450,6,7850.0,909,Work and Education,1970-01-01 16:09:00,10.64
5451,11,6569.0,909,Travel and Other,1970-01-01 16:09:00,8.91
5452,4,5825.0,909,Child Care,1970-01-01 16:09:00,7.9
5453,5,381.0,909,Adult Care,1970-01-01 16:09:00,0.52
5454,10,44624.0,910,Leisure,1970-01-01 16:10:00,60.5
5455,3,8518.0,910,Housework,1970-01-01 16:10:00,11.55
5456,6,7854.0,910,Work and Education,1970-01-01 16:10:00,10.65
5457,11,6551.0,910,Travel and Other,1970-01-01 16:10:00,8.88
5458,4,5829.0,910,Child Care,1970-01-01 16:10:00,7.9
5459,5,382.0,910,Adult Care,1970-01-01 16:10:00,0.52
5460,10,45169.0,911,Leisure,1970-01-01 16:11:00,61.24
5461,3,8338.0,911,Housework,1970-01-01 16:11:00,11.3
5462,6,7869.0,911,Work and Education,1970-01-01 16:11:00,10.67
5463,11,6022.0,911,Travel and Other,1970-01-01 16:11:00,8.16
5464,4,5966.0,911,Child Care,1970-01-01 16:11:00,8.09
5465,5,394.0,911,Adult Care,1970-01-01 16:11:00,0.53
5466,10,45227.0,912,Leisure,1970-01-01 16:12:00,61.32
5467,3,8317.0,912,Housework,1970-01-01 16:12:00,11.28
5468,6,7868.0,912,Work and Education,1970-01-01 16:12:00,10.67
5469,11,5993.0,912,Travel and Other,1970-01-01 16:12:00,8.13
5470,4,5967.0,912,Child Care,1970-01-01 16:12:00,8.09
5471,5,386.0,912,Adult Care,1970-01-01 16:12:00,0.52
5472,10,45306.0,913,Leisure,1970-01-01 16:13:00,61.43
5473,3,8291.0,913,Housework,1970-01-01 16:13:00,11.24
5474,6,7874.0,913,Work and Education,1970-01-01 16:13:00,10.68
5475,4,5971.0,913,Child Care,1970-01-01 16:13:00,8.1
5476,11,5934.0,913,Travel and Other,1970-01-01 16:13:00,8.05
5477,5,382.0,913,Adult Care,1970-01-01 16:13:00,0.52
5478,10,45325.0,914,Leisure,1970-01-01 16:14:00,61.45
5479,3,8278.0,914,Housework,1970-01-01 16:14:00,11.22
5480,6,7875.0,914,Work and Education,1970-01-01 16:14:00,10.68
5481,4,5979.0,914,Child Care,1970-01-01 16:14:00,8.11
5482,11,5917.0,914,Travel and Other,1970-01-01 16:14:00,8.02
5483,5,384.0,914,Adult Care,1970-01-01 16:14:00,0.52
5484,10,45354.0,915,Leisure,1970-01-01 16:15:00,61.49
5485,3,8270.0,915,Housework,1970-01-01 16:15:00,11.21
5486,6,7879.0,915,Work and Education,1970-01-01 16:15:00,10.68
5487,4,5981.0,915,Child Care,1970-01-01 16:15:00,8.11
5488,11,5884.0,915,Travel and Other,1970-01-01 16:15:00,7.98
5489,5,390.0,915,Adult Care,1970-01-01 16:15:00,0.53
5490,10,45517.0,916,Leisure,1970-01-01 16:16:00,61.71
5491,3,8092.0,916,Housework,1970-01-01 16:16:00,10.97
5492,6,7880.0,916,Work and Education,1970-01-01 16:16:00,10.68
5493,4,6129.0,916,Child Care,1970-01-01 16:16:00,8.31
5494,11,5750.0,916,Travel and Other,1970-01-01 16:16:00,7.8
5495,5,390.0,916,Adult Care,1970-01-01 16:16:00,0.53
5496,10,45547.0,917,Leisure,1970-01-01 16:17:00,61.75
5497,3,8076.0,917,Housework,1970-01-01 16:17:00,10.95
5498,6,7884.0,917,Work and Education,1970-01-01 16:17:00,10.69
5499,4,6114.0,917,Child Care,1970-01-01 16:17:00,8.29
5500,11,5755.0,917,Travel and Other,1970-01-01 16:17:00,7.8
5501,5,382.0,917,Adult Care,1970-01-01 16:17:00,0.52
5502,10,45643.0,918,Leisure,1970-01-01 16:18:00,61.88
5503,3,8043.0,918,Housework,1970-01-01 16:18:00,10.9
5504,6,7879.0,918,Work and Education,1970-01-01 16:18:00,10.68
5505,4,6095.0,918,Child Care,1970-01-01 16:18:00,8.26
5506,11,5717.0,918,Travel and Other,1970-01-01 16:18:00,7.75
5507,5,381.0,918,Adult Care,1970-01-01 16:18:00,0.52
5508,10,45673.0,919,Leisure,1970-01-01 16:19:00,61.92
5509,3,8022.0,919,Housework,1970-01-01 16:19:00,10.88
5510,6,7878.0,919,Work and Education,1970-01-01 16:19:00,10.68
5511,4,6104.0,919,Child Care,1970-01-01 16:19:00,8.28
5512,11,5699.0,919,Travel and Other,1970-01-01 16:19:00,7.73
5513,5,382.0,919,Adult Care,1970-01-01 16:19:00,0.52
5514,10,45669.0,920,Leisure,1970-01-01 16:20:00,61.92
5515,3,8042.0,920,Housework,1970-01-01 16:20:00,10.9
5516,6,7879.0,920,Work and Education,1970-01-01 16:20:00,10.68
5517,4,6108.0,920,Child Care,1970-01-01 16:20:00,8.28
5518,11,5683.0,920,Travel and Other,1970-01-01 16:20:00,7.7
5519,5,377.0,920,Adult Care,1970-01-01 16:20:00,0.51
5520,10,46037.0,921,Leisure,1970-01-01 16:21:00,62.42
5521,3,7959.0,921,Housework,1970-01-01 16:21:00,10.79
5522,6,7905.0,921,Work and Education,1970-01-01 16:21:00,10.72
5523,4,6164.0,921,Child Care,1970-01-01 16:21:00,8.36
5524,11,5324.0,921,Travel and Other,1970-01-01 16:21:00,7.22
5525,5,369.0,921,Adult Care,1970-01-01 16:21:00,0.5
5526,10,46065.0,922,Leisure,1970-01-01 16:22:00,62.45
5527,3,7952.0,922,Housework,1970-01-01 16:22:00,10.78
5528,6,7908.0,922,Work and Education,1970-01-01 16:22:00,10.72
5529,4,6151.0,922,Child Care,1970-01-01 16:22:00,8.34
5530,11,5309.0,922,Travel and Other,1970-01-01 16:22:00,7.2
5531,5,373.0,922,Adult Care,1970-01-01 16:22:00,0.51
5532,10,46090.0,923,Leisure,1970-01-01 16:23:00,62.49
5533,3,7942.0,923,Housework,1970-01-01 16:23:00,10.77
5534,6,7912.0,923,Work and Education,1970-01-01 16:23:00,10.73
5535,4,6150.0,923,Child Care,1970-01-01 16:23:00,8.34
5536,11,5295.0,923,Travel and Other,1970-01-01 16:23:00,7.18
5537,5,369.0,923,Adult Care,1970-01-01 16:23:00,0.5
